date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:15:11	1086/1086	---M-Z	200	added ('OK')	text/css	date:Tue,%2007%20Dec%202021%2012:46:59%20GMT	https://muntazim.coderatory.com/wp-content/plugins/appilo-core/assets/css/elementor-editor.css?ver=5.9	C:/My%20Web%20Sites/clone-muntazim/muntazim.coderatory.com/wp-content/plugins/appilo-core/assets/css/elementor-editor271b.css	(from https://muntazim.coderatory.com/)
16:15:13	127275/127275	---M-Z	200	added ('OK')	text/css	date:Tue,%2021%20Dec%202021%2006:23:38%20GMT	https://muntazim.coderatory.com/wp-content/plugins/elementor-pro/assets/css/frontend-lite.min.css?ver=3.5.1	C:/My%20Web%20Sites/clone-muntazim/muntazim.coderatory.com/wp-content/plugins/elementor-pro/assets/css/frontend-lite.min9d52.css	(from https://muntazim.coderatory.com/)
16:15:13	9475/9475	---M-Z	200	added ('OK')	text/css	date:Mon,%2020%20Dec%202021%2017:13:21%20GMT	https://muntazim.coderatory.com/wp-content/uploads/elementor/css/global.css?ver=1640020401	C:/My%20Web%20Sites/clone-muntazim/muntazim.coderatory.com/wp-content/uploads/elementor/css/globala6de.css	(from https://muntazim.coderatory.com/)
16:15:13	5427/5427	---M-Z	200	added ('OK')	text/css	date:Wed,%2012%20Jan%202022%2014:52:44%20GMT	https://muntazim.coderatory.com/wp-content/uploads/elementor/css/post-27.css?ver=1641999164	C:/My%20Web%20Sites/clone-muntazim/muntazim.coderatory.com/wp-content/uploads/elementor/css/post-279ec8.css	(from https://muntazim.coderatory.com/)
16:15:14	57912/57912	---M-Z	200	added ('OK')	text/css	date:Mon,%2020%20Dec%202021%2017:10:06%20GMT	https://muntazim.coderatory.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min.css?ver=5.15.3	C:/My%20Web%20Sites/clone-muntazim/muntazim.coderatory.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min52d5.css	(from https://muntazim.coderatory.com/)
16:15:14	677/677	---M-Z	200	added ('OK')	text/css	date:Mon,%2020%20Dec%202021%2017:10:06%20GMT	https://muntazim.coderatory.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3	C:/My%20Web%20Sites/clone-muntazim/muntazim.coderatory.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min52d5.css	(from https://muntazim.coderatory.com/)
16:15:14	2378/2378	---M-Z	200	added ('OK')	text/css	date:Tue,%2007%20Dec%202021%2012:46:59%20GMT	https://muntazim.coderatory.com/wp-content/plugins/appilo-core/assets/flaticon1/flaticon.css?ver=2.9	C:/My%20Web%20Sites/clone-muntazim/muntazim.coderatory.com/wp-content/plugins/appilo-core/assets/flaticon1/flaticon98a9.css	(from https://muntazim.coderatory.com/)
16:15:15	675/675	---M-Z	200	added ('OK')	text/css	date:Mon,%2020%20Dec%202021%2017:10:06%20GMT	https://muntazim.coderatory.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3	C:/My%20Web%20Sites/clone-muntazim/muntazim.coderatory.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min52d5.css	(from https://muntazim.coderatory.com/)
16:15:16	669/669	---M-Z	200	added ('OK')	text/css	date:Mon,%2020%20Dec%202021%2017:10:06%20GMT	https://muntazim.coderatory.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3	C:/My%20Web%20Sites/clone-muntazim/muntazim.coderatory.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min52d5.css	(from https://muntazim.coderatory.com/)
16:15:20	89521/89521	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2010%20Mar%202021%2020:37:24%20GMT	https://muntazim.coderatory.com/wp-includes/js/jquery/jquery.min.js?ver=3.6.0	C:/My%20Web%20Sites/clone-muntazim/muntazim.coderatory.com/wp-includes/js/jquery/jquery.minaf6c.js	(from https://muntazim.coderatory.com/)
16:15:20	11224/11224	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2018%20Nov%202020%2014:36:06%20GMT	https://muntazim.coderatory.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.3.2	C:/My%20Web%20Sites/clone-muntazim/muntazim.coderatory.com/wp-includes/js/jquery/jquery-migrate.mind617.js	(from https://muntazim.coderatory.com/)
16:15:24	996663/996663	---MCZ	200	added ('OK')	application/json	date:Fri,%2028%20Jan%202022%2011:12:13%20GMT	https://muntazim.coderatory.com/wp-json/	C:/My%20Web%20Sites/clone-muntazim/muntazim.coderatory.com/wp-json/index.html	(from https://muntazim.coderatory.com/)
16:15:25	37621/37621	---MCZ	200	added ('OK')	application/json	date:Fri,%2028%20Jan%202022%2011:12:15%20GMT	https://muntazim.coderatory.com/wp-json/wp/v2/pages/27	C:/My%20Web%20Sites/clone-muntazim/muntazim.coderatory.com/wp-json/wp/v2/pages/27.json	(from https://muntazim.coderatory.com/)
16:15:26	852/852	---M-Z	200	added ('OK')	text/xml	date:Fri,%2028%20Jan%202022%2011:12:16%20GMT	https://muntazim.coderatory.com/xmlrpc.php?rsd	C:/My%20Web%20Sites/clone-muntazim/muntazim.coderatory.com/xmlrpc0db0.php	(from https://muntazim.coderatory.com/)
16:15:26	1045/1045	---M-Z	200	added ('OK')	application/xml	date:Thu,%2012%20Dec%202013%2001:19:12%20GMT	https://muntazim.coderatory.com/wp-includes/wlwmanifest.xml	C:/My%20Web%20Sites/clone-muntazim/muntazim.coderatory.com/wp-includes/wlwmanifest.xml	(from https://muntazim.coderatory.com/)
16:15:27	2327/2327	---M-Z	200	added ('OK')	application/json	date:Fri,%2028%20Jan%202022%2011:12:17%20GMT	https://muntazim.coderatory.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmuntazim.coderatory.com%2F	C:/My%20Web%20Sites/clone-muntazim/muntazim.coderatory.com/wp-json/oembed/1.0/embed85f5.json	(from https://muntazim.coderatory.com/)
16:15:28	2399/2399	---M-Z	200	added ('OK')	text/xml	date:Fri,%2028%20Jan%202022%2011:12:18%20GMT	https://muntazim.coderatory.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fmuntazim.coderatory.com%2F&format=xml	C:/My%20Web%20Sites/clone-muntazim/muntazim.coderatory.com/wp-json/oembed/1.0/embed4f6b	(from https://muntazim.coderatory.com/)
16:15:28	19811/19811	---M--	200	added ('OK')	image/png	date:Tue,%2007%20Dec%202021%2013:51:15%20GMT	https://muntazim.coderatory.com/wp-content/uploads/2021/12/footer-bg-1-1-26-1-1-2-1-1-2-1-1-1.png	C:/My%20Web%20Sites/clone-muntazim/muntazim.coderatory.com/wp-content/uploads/2021/12/footer-bg-1-1-26-1-1-2-1-1-2-1-1-1.png	(from https://muntazim.coderatory.com/)
16:15:29	1164/1164	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Jan%202022%2014:54:53%20GMT	https://muntazim.coderatory.com/wp-content/uploads/2021/12/cropped-rsz_nvlwhp-32x32.png	C:/My%20Web%20Sites/clone-muntazim/muntazim.coderatory.com/wp-content/uploads/2021/12/cropped-rsz_nvlwhp-32x32.png	(from https://muntazim.coderatory.com/)
16:15:29	15294/15294	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Jan%202022%2014:54:53%20GMT	https://muntazim.coderatory.com/wp-content/uploads/2021/12/cropped-rsz_nvlwhp-192x192.png	C:/My%20Web%20Sites/clone-muntazim/muntazim.coderatory.com/wp-content/uploads/2021/12/cropped-rsz_nvlwhp-192x192.png	(from https://muntazim.coderatory.com/)
16:15:29	14122/14122	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Jan%202022%2014:54:53%20GMT	https://muntazim.coderatory.com/wp-content/uploads/2021/12/cropped-rsz_nvlwhp-180x180.png	C:/My%20Web%20Sites/clone-muntazim/muntazim.coderatory.com/wp-content/uploads/2021/12/cropped-rsz_nvlwhp-180x180.png	(from https://muntazim.coderatory.com/)
16:15:30	7276/7276	---M--	200	added ('OK')	font/woff	date:Tue,%2007%20Dec%202021%2013:49:07%20GMT	https://muntazim.coderatory.com/wp-content/fonts/poppins/pxiByp8kv8JHgFVrLGT9Z1JlE92JQEl8qw.woff	C:/My%20Web%20Sites/clone-muntazim/muntazim.coderatory.com/wp-content/fonts/poppins/pxiByp8kv8JHgFVrLGT9Z1JlE92JQEl8qw.woff	(from https://muntazim.coderatory.com/)
16:15:30	52444/52444	---M--	200	added ('OK')	font/woff	date:Tue,%2007%20Dec%202021%2013:49:07%20GMT	https://muntazim.coderatory.com/wp-content/fonts/poppins/pxiByp8kv8JHgFVrLGT9Z11lE92JQEl8qw.woff	C:/My%20Web%20Sites/clone-muntazim/muntazim.coderatory.com/wp-content/fonts/poppins/pxiByp8kv8JHgFVrLGT9Z11lE92JQEl8qw.woff	(from https://muntazim.coderatory.com/)
16:15:30	10380/10380	---M--	200	added ('OK')	font/woff	date:Tue,%2007%20Dec%202021%2013:49:07%20GMT	https://muntazim.coderatory.com/wp-content/fonts/poppins/pxiByp8kv8JHgFVrLGT9Z1xlE92JQEk.woff	C:/My%20Web%20Sites/clone-muntazim/muntazim.coderatory.com/wp-content/fonts/poppins/pxiByp8kv8JHgFVrLGT9Z1xlE92JQEk.woff	(from https://muntazim.coderatory.com/)
16:15:30	9973/9973	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Dec%202021%2021:31:08%20GMT	https://muntazim.coderatory.com/wp-content/uploads/2021/12/muntazim.png	C:/My%20Web%20Sites/clone-muntazim/muntazim.coderatory.com/wp-content/uploads/2021/12/muntazim.png	(from https://muntazim.coderatory.com/)
16:15:30	1953/1953	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Dec%202021%2021:55:36%20GMT	https://muntazim.coderatory.com/wp-content/themes/appilo/img/logo-2.png	C:/My%20Web%20Sites/clone-muntazim/muntazim.coderatory.com/wp-content/themes/appilo/img/logo-2.png	(from https://muntazim.coderatory.com/)
16:15:31	19282/19282	---M-Z	200	added ('OK')	text/css	date:Tue,%2021%20Dec%202021%2006:23:38%20GMT	https://muntazim.coderatory.com/wp-content/plugins/elementor-pro/assets/css/widget-animated-headline.min.css	C:/My%20Web%20Sites/clone-muntazim/muntazim.coderatory.com/wp-content/plugins/elementor-pro/assets/css/widget-animated-headline.min.css	(from https://muntazim.coderatory.com/)
16:15:32	33369/33369	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Jan%202022%2010:52:47%20GMT	https://themexriver.com/appilo-theme/main/wp-content/uploads/sites/2/2019/12/fature-moc-1-13-1-1-3-1.png	C:/My%20Web%20Sites/clone-muntazim/themexriver.com/appilo-theme/main/wp-content/uploads/sites/2/2019/12/fature-moc-1-13-1-1-3-1.png	(from https://muntazim.coderatory.com/)
16:15:33	272413/272413	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Dec%202021%2020:31:54%20GMT	https://muntazim.coderatory.com/wp-content/uploads/2021/12/01.png	C:/My%20Web%20Sites/clone-muntazim/muntazim.coderatory.com/wp-content/uploads/2021/12/01.png	(from https://muntazim.coderatory.com/)
